"","id","model","loglik","AIC","AICc","BIC","param.count","eigval1","eigval2","eigval3","X0_alpha","X1_alpha","sigma0","X1_sigma.sq","theta0","theta_se0","theta_1","theta_se_1","fit","delta","w","data","regime","tree"
"68","ouwie_Afr_avgl_68","OUM",-1589.27467504734,3186.54935009467,3186.57123193275,3208.60418708603,4,1400,180,0,0.147324577818876,0.147324577818876,0.138266638788729,0.138266638788729,0.603183659348253,0.0276045211573793,1.18567738913858,0.0998502341225731,3186.57123193275,0,0.669610901470007,"empirical","Megafauna","set_trees"
"69","ouwie_Afr_avgl_69","OUMV",-1759.46786689145,3528.93573378291,3528.96857450541,3556.50428002211,5,5.7e+09,880,36,3.37737523611381,3.37737523611381,2.68107626068107,4.16393662457556,0.493355616966135,0.0152030997936067,1.13431173760304,0.0940465822244748,3528.96857450541,0,0.944407479370128,"empirical","Megafauna","set_trees"
"70","ouwie_Afr_avgl_7","OUMVA",-1532.67831524221,3077.35663048441,3077.40263267499,3110.43888597145,6,1300,210,26,0.130067816288749,0.135322083605745,0.119913608415388,0.0565684941929441,0.605477193522387,0.0279814996129,1.21855418866333,0.0849622379923544,3077.40263267499,0,0.591361903195629,"empirical","Megafauna","set_trees"
"71","ouwie_Afr_avgl_70","OUM",-1797.41804313242,3602.83608626484,3602.85796810292,3624.8909232562,4,5.9e+09,920,0,3.31442948009558,3.31442948009558,2.81164688356449,2.81164688356449,0.507872880269186,0.0157426740204567,1.12844968045893,0.0774459433298277,3602.85796810292,0,0.999999999999813,"empirical","Megafauna","set_trees"
"72","ouwie_Afr_avgl_71","OUM",-1641.96171262961,3291.92342525922,3291.94530709729,3313.97826225058,4,1500,160,0,0.171501550510032,0.171501550510032,0.160750671681616,0.160750671681616,0.593453966256192,0.0250784330062808,1.22710574134107,0.098007756528845,3291.94530709729,0,0.580656978391619,"empirical","Megafauna","set_trees"
"73","ouwie_Afr_avgl_72","OUM",-1728.26571147074,3464.53142294148,3464.55330477955,3486.58625993284,4,1600,35,0,0.334760257885102,0.334760257885102,0.301866221680487,0.301866221680487,0.525973112296121,0.0192732742218456,1.22173766395787,0.0884808610735561,3464.55330477955,0,0.747468694265749,"empirical","Megafauna","set_trees"
"74","ouwie_Afr_avgl_73","OUMV",-1595.8421192833,3201.68423856659,3201.71707928909,3229.25278480579,5,1500,150,32,0.165841751192592,0.165841751192592,0.141390447952607,0.391242622894932,0.560738322942295,0.0231068454898446,1.22689276554427,0.159958658229503,3201.71707928909,0,0.999999997146309,"empirical","Megafauna","set_trees"
"75","ouwie_Afr_avgl_74","OUMVA",-1536.451739941,3084.903479882,3084.94948207258,3117.98573536904,6,1300,230,27,0.116569544106021,0.109193273485415,0.112426728947825,0.199546159688663,0.664941147559942,0.0316263849122485,1.2043787901079,0.0984291283663091,3084.94948207258,0,0.534680096945952,"empirical","Megafauna","set_trees"
"76","ouwie_Afr_avgl_75","OUMV",-1786.53013028639,3583.06026057277,3583.09310129527,3610.62880681197,5,5.8e+09,880,36,3.35984862548598,3.35984862548598,2.77818976069468,3.51400606088076,0.499652095916036,0.015537309560954,1.17493351716545,0.0858590051532402,3583.09310129527,0,0.508297421756111,"empirical","Megafauna","set_trees"
"77","ouwie_Afr_avgl_76","OUMV",-1598.96044264887,3207.92088529774,3207.95372602024,3235.48943153694,5,1300,190,27,0.153806319191831,0.153806319191831,0.150322428934016,0.111962860617616,0.615741611071995,0.0274784645892399,1.22027789012781,0.0857763029995748,3207.95372602024,0,0.542003550674972,"empirical","Megafauna","set_trees"
"78","ouwie_Afr_avgl_77","OUM",-1620.34758414445,3248.6951682889,3248.71705012697,3270.75000528026,4,1500,180,0,0.160919913857582,0.160919913857582,0.153624899921067,0.153624899921067,0.584591282286132,0.0256792184670189,1.18549521889424,0.095242828791749,3248.71705012697,0,0.729507435667338,"empirical","Megafauna","set_trees"
"79","ouwie_Afr_avgl_78","OUM",-1644.51774584092,3297.03549168185,3297.05737351992,3319.09032867321,4,1400,160,0,0.155751992092488,0.155751992092488,0.149008650473406,0.149008650473406,0.605838539667885,0.0260989996288259,1.24737619926311,0.0988136458164874,3297.05737351992,0,0.490194459099534,"empirical","Megafauna","set_trees"
"80","ouwie_Afr_avgl_79","OUM",-1941.00459684903,3890.00919369805,3890.03107553613,3912.06403068941,4,5.7e+09,920,0,3.38500783568435,3.38500783568435,3.33417972529111,3.33417972529111,0.495999258371667,0.016883827846594,1.15077552993237,0.0846811043390882,3890.03107553613,0,0.73689933104091,"empirical","Megafauna","set_trees"
"81","ouwie_Afr_avgl_8","OUM",-1789.58027823622,3587.16055647244,3587.18243831051,3609.21539346379,4,6.2e+09,920,0,3.23561518312717,3.23561518312717,2.71927292863953,2.71927292863953,0.501113414582918,0.0156573796130048,1.16256568061087,0.0770347241496605,3587.18243831051,0,0.65094481075233,"empirical","Megafauna","set_trees"
"82","ouwie_Afr_avgl_80","OUMVA",-1430.95911289167,2873.91822578335,2873.96422797393,2907.00048127039,6,1200,230,22,0.0875341588113611,0.0775208605335583,0.0762659287547954,0.164918322898021,0.621991034384185,0.033127876586358,1.22068707502936,0.105445646344056,2873.96422797393,0,0.519202053472625,"empirical","Megafauna","set_trees"
"83","ouwie_Afr_avgl_81","OUM",-1523.39844652121,3054.79689304241,3054.81877488049,3076.85173003377,4,1400,180,0,0.11349304008156,0.11349304008156,0.101616506866305,0.101616506866305,0.633902772700464,0.0291745671408408,1.22949101436579,0.0959729703774482,3054.81877488049,0,0.618086722868908,"empirical","Megafauna","set_trees"
"84","ouwie_Afr_avgl_82","OUMV",-1764.71967454958,3539.43934909917,3539.47218982166,3567.00789533836,5,5.8e+09,880,34,3.33678291692125,3.33678291692125,2.69681047435191,3.5640201228999,0.497123767182923,0.0153230335811759,1.144947289195,0.0895556015082196,3539.47218982166,0,0.59759523234532,"empirical","Megafauna","set_trees"
"85","ouwie_Afr_avgl_83","OUM",-1590.17255969996,3188.34511939992,3188.36700123799,3210.39995639127,4,1400,180,0,0.133339338455539,0.133339338455539,0.132031396685008,0.132031396685008,0.658517528694223,0.0298890094153442,1.22285232411689,0.0996811739383588,3188.36700123799,0,0.528952763802162,"empirical","Megafauna","set_trees"
"86","ouwie_Afr_avgl_84","OUMV",-1840.12811325292,3690.25622650584,3690.28906722833,3717.82477274504,5,5.4e+09,880,38,3.49188020558029,3.49188020558029,3.06131327074024,3.63511105100311,0.492741438460322,0.0159628200686556,1.17631430844384,0.0843051594121625,3690.28906722833,0,0.999999999999999,"empirical","Megafauna","set_trees"
"87","ouwie_Afr_avgl_85","OUM",-1677.34383202823,3362.68766405646,3362.70954589454,3384.74250104782,4,1600,120,0,0.256487063373667,0.256487063373667,0.231945656182781,0.231945656182781,0.533570131797557,0.0213429198965282,1.26421467817105,0.091845676392659,3362.70954589454,0,0.69068880055812,"empirical","Megafauna","set_trees"
"88","ouwie_Afr_avgl_86","OUMV",-1473.76486589716,2957.52973179432,2957.56257251682,2985.09827803352,5,1300,230,28,0.109015785088686,0.109015785088686,0.101095871345765,0.068490586173089,0.658260113882075,0.0319623902361359,1.28255360253181,0.0915641717918911,2957.56257251682,0,0.750079424732468,"empirical","Megafauna","set_trees"
"89","ouwie_Afr_avgl_87","OUM",-1765.88545149192,3539.77090298383,3539.79278482191,3561.82573997519,4,1600,76,0,0.296658258223338,0.296658258223338,0.282464839720464,0.282464839720464,0.514498169362534,0.0208572606304791,1.2669752164578,0.090985184981836,3539.79278482191,0,0.709660282822165,"empirical","Megafauna","set_trees"
"90","ouwie_Afr_avgl_88","OUMV",-1783.44061971554,3576.88123943108,3576.91408015358,3604.44978567028,5,1600,57,2.1,0.7254659845478,0.7254659845478,0.632969818747057,0.722645386484032,0.513005621400177,0.0168774660822102,1.19750741273044,0.087493082534542,3576.91408015358,0,0.999985626943879,"empirical","Megafauna","set_trees"
"91","ouwie_Afr_avgl_89","OUM",-1995.08461327594,3998.16922655188,3998.19110838995,4020.22406354324,4,5.7e+09,920,0,3.38940616643616,3.38940616643616,3.5660404144227,3.5660404144227,0.497708650691054,0.0175498689739749,1.18429557984269,0.0876845074097548,3998.19110838995,0,0.729260498577951,"empirical","Megafauna","set_trees"
"92","ouwie_Afr_avgl_9","OUM",-1471.1571128075,2950.31422561501,2950.33610745308,2972.36906260636,4,1300,190,0,0.103758334687643,0.103758334687643,0.0913369549515763,0.0913369549515763,0.622955516378746,0.0311562890474201,1.24209262860914,0.0974418153397002,2950.33610745308,0,0.72594650592723,"empirical","Megafauna","set_trees"
"93","ouwie_Afr_avgl_90","OUM",-1728.51118062633,3465.02236125265,3465.04424309073,3487.07719824401,4,1500,96,0,0.234261425390809,0.234261425390809,0.223079895611617,0.223079895611617,0.552964808476609,0.0221475782823799,1.22311964658303,0.0916758043658797,3465.04424309073,0,0.618979584594172,"empirical","Megafauna","set_trees"
"94","ouwie_Afr_avgl_91","OUM",-1634.39492912787,3276.78985825574,3276.81174009381,3298.8446952471,4,1500,130,0,0.197165112541881,0.197165112541881,0.174471759580295,0.174471759580295,0.539858717957636,0.0226396486908867,1.2096839382247,0.0927083455369721,3276.81174009381,0,0.684612350379901,"empirical","Megafauna","set_trees"
"95","ouwie_Afr_avgl_92","OUM",-1713.32788779733,3434.65577559466,3434.67765743273,3456.71061258602,4,1500,110,0,0.181470325234386,0.181470325234386,0.173047868652878,0.173047868652878,0.560512590018525,0.0230737812082251,1.08715486369227,0.0969638675712028,3434.67765743273,0,0.439826668995248,"empirical","Megafauna","set_trees"
"96","ouwie_Afr_avgl_93","OUMV",-1732.16624334321,3474.33248668643,3474.36532740892,3501.90103292563,5,1500,99,31,0.299588042421783,0.299588042421783,0.273043175233113,0.501812926394491,0.538031130523999,0.0202641020457778,1.248548808602,0.120953058580961,3474.36532740892,0,0.998156120607753,"empirical","Megafauna","set_trees"
"97","ouwie_Afr_avgl_94","OUM",-2017.12337558209,4042.24675116418,4042.26863300225,4064.30158815554,4,5.8e+09,920,0,3.36734373872612,3.36734373872612,3.61631452320137,3.61631452320137,0.497947684698698,0.0177140144864466,1.13584157799559,0.086442864593256,4042.26863300225,0,0.999999999982051,"empirical","Megafauna","set_trees"
"98","ouwie_Afr_avgl_95","OUM",-1888.55746223571,3785.11492447143,3785.1368063095,3807.16976146279,4,5.4e+09,920,0,3.4945631883158,3.4945631883158,3.26533965023399,3.26533965023399,0.499321440764212,0.0165068080654008,1.15872643386146,0.0813349165080797,3785.1368063095,0,0.633168299442433,"empirical","Megafauna","set_trees"
"99","ouwie_Afr_avgl_96","OUM",-1809.59727664865,3627.19455329731,3627.21643513538,3649.24939028867,4,5.7e+09,920,0,3.40185611815605,3.40185611815605,2.9224079328371,2.9224079328371,0.489902331030011,0.0158017895335345,1.09520326061367,0.0785798181780025,3627.21643513538,0,0.999999999998253,"empirical","Megafauna","set_trees"
"100","ouwie_Afr_avgl_97","OUM",-1713.93973025505,3435.87946051009,3435.90134234817,3457.93429750145,4,1600,95,0,0.311980898875761,0.311980898875761,0.282929337225308,0.282929337225308,0.515874699795347,0.0197720677462357,1.17317437130273,0.0848848077778098,3435.90134234817,0,0.723819762573784,"empirical","Megafauna","set_trees"
"101","ouwie_Afr_avgl_98","OUM",-1801.96676181897,3611.93352363794,3611.95540547601,3633.9883606293,4,5.7e+09,920,0,3.38572127237815,3.38572127237815,2.87821181735198,2.87821181735198,0.49755059801389,0.0157630067468946,1.17397508455607,0.0782701754204046,3611.95540547601,0,0.699887720626519,"empirical","Megafauna","set_trees"
"102","ouwie_Afr_avgl_99","OUM",-1756.66129931944,3521.32259863887,3521.34448047695,3543.37743563023,4,1600,99,0,0.255271053797462,0.255271053797462,0.245581561777289,0.245581561777289,0.542866509193505,0.0213444162358616,1.16267609946376,0.0906084400928237,3521.34448047695,0,0.707372779645995,"empirical","Megafauna","set_trees"
"103","ouwie_Afr_BM_1","OU1",-1478.09055214312,2962.18110428624,2962.19422621079,2978.72223202976,3,930,24,0,0.0135886027016835,0.0135886027016835,0.0530012010429461,0.0530012010429461,1.02739559584822,0.31779380865656,1.02739559584822,0.31779380865656,2962.19422621079,0,0.587872859193963,"simulated","Megafauna","set_trees"
"104","ouwie_Afr_BM_10","OU1",-1412.06625320746,2830.13250641492,2830.14562833947,2846.67363415844,3,930,31,0,0.0150754353778597,0.0150754353778597,0.0488455071860388,0.0488455071860388,1.45653689027589,0.281687159888314,1.45653689027589,0.281687159888314,2830.14562833947,0,0.574675646047932,"simulated","Megafauna","set_trees"
"105","ouwie_Afr_BM_100","OU1",-1413.74183829229,2833.48367658457,2833.49679850912,2850.02480432809,3,940,35,0,0.0157299522540484,0.0157299522540484,0.0444914039982791,0.0444914039982791,1.77053149636692,0.260266983572251,1.77053149636692,0.260266983572251,2833.49679850912,0,0.403428381682937,"simulated","Megafauna","set_trees"
"106","ouwie_Afr_BM_101","OU1",-1388.31463914827,2782.62927829655,2782.64237873323,2799.17531201009,3,930,32,0,0.0123532865982504,0.0123532865982504,0.0436529566298891,0.0436529566298891,1.84524794734782,0.310445929842429,1.84524794734782,0.310445929842429,2782.64237873323,0,0.46771164459778,"simulated","Megafauna","MCC"
"107","ouwie_Afr_BM_101","OU1",-1388.31463914827,2782.62927829655,2782.64237873323,2799.17531201009,3,930,32,0,0.0123532865982504,0.0123532865982504,0.0436529566298891,0.0436529566298891,1.84524794734782,0.310445929842429,1.84524794734782,0.310445929842429,2782.64237873323,0,0.46771164459778,"simulated","Megafauna","set_trees"
"108","ouwie_Afr_BM_11","OUM",-1260.2362683822,2528.47253676439,2528.49441860247,2550.52737375575,4,920,13,0,0.00834594388487117,0.00834594388487117,0.0369168384336626,0.0369168384336626,1.44291920450287,0.416480511168203,-0.0785212671796241,1.01602695528332,2528.49441860247,0,0.268132228431514,"simulated","Megafauna","set_trees"
"109","ouwie_Afr_BM_12","OU1",-1455.74150916947,2917.48301833895,2917.4961402635,2934.02414608247,3,940,38,0,0.0163354526700071,0.0163354526700071,0.0506723990974735,0.0506723990974735,1.52559545382628,0.251280836131748,1.52559545382628,0.251280836131748,2917.4961402635,0,0.638548089403204,"simulated","Megafauna","set_trees"
"110","ouwie_Afr_BM_13","OU1",-1441.92349533222,2889.84699066443,2889.86011258898,2906.38811840795,3,940,39,0,0.0192441751786844,0.0192441751786844,0.0528532697346049,0.0528532697346049,0.447313582793749,0.214789645634715,0.447313582793749,0.214789645634715,2889.86011258898,0,0.319368735886406,"simulated","Megafauna","set_trees"
"111","ouwie_Afr_BM_14","OUM",-1412.44209026474,2832.88418052948,2832.90606236755,2854.93901752084,4,940,43,0,0.0188479564935568,0.0188479564935568,0.0531220470791315,0.0531220470791315,0.732846568880969,0.232139576723603,1.73943067838989,0.534297290640862,2832.90606236755,0,0.444021897596957,"simulated","Megafauna","set_trees"
"112","ouwie_Afr_BM_15","OU1",-1390.03443588512,2786.06887177024,2786.08199369479,2802.60999951376,3,930,20,0,0.0109202856824806,0.0109202856824806,0.0423484862858884,0.0423484862858884,0.862191764580022,0.343541796784012,0.862191764580022,0.343541796784012,2786.08199369479,0,0.355299167827008,"simulated","Megafauna","set_trees"
"113","ouwie_Afr_BM_16","OUM",-1474.21016351002,2956.42032702004,2956.44220885812,2978.4751640114,4,940,46,0,0.0185443356457582,0.0185443356457582,0.0562845268282683,0.0562845268282683,0.918938573302532,0.249029182413997,2.26539836095364,0.509233769611367,2956.44220885812,0,0.542794856396017,"simulated","Megafauna","set_trees"
"114","ouwie_Afr_BM_17","OUMV",-1451.61819625107,2913.23639250214,2913.26923322464,2940.80493874134,5,900,37,19,0.0130463952225559,0.0130463952225559,0.0505714497148937,0.0304410006806046,0.362770026620349,0.341208215973741,1.12853833058789,0.656038624392728,2913.26923322464,0,0.598539123790665,"simulated","Megafauna","set_trees"
"115","ouwie_Afr_BM_18","OU1",-1414.29390604963,2834.58781209925,2834.6009340238,2851.12893984277,3,930,17,0,0.0104191450241044,0.0104191450241044,0.043770072879994,0.043770072879994,0.968496099012269,0.354072187648184,0.968496099012269,0.354072187648184,2834.6009340238,0,0.420496546719371,"simulated","Megafauna","set_trees"
"116","ouwie_Afr_BM_19","OU1",-1398.03394636613,2802.06789273226,2802.08101465681,2818.60902047578,3,930,31,0,0.0146716064299776,0.0146716064299776,0.0469827038141861,0.0469827038141861,1.60808183974959,0.26527254143412,1.60808183974959,0.26527254143412,2802.08101465681,0,0.526090383695943,"simulated","Megafauna","set_trees"
"117","ouwie_Afr_BM_2","OUMV",-1394.4998527115,2798.999705423,2799.03254614549,2826.5682516622,5,900,44,23,0.0143388049142682,0.0143388049142682,0.0465482488913794,0.0302911059918569,1.12541927660928,0.289741587463358,1.5043173633748,0.594482629278838,2799.03254614549,0,0.500189389987223,"simulated","Megafauna","set_trees"
"118","ouwie_Afr_BM_20","OUM",-1394.95124522528,2797.90249045056,2797.92437228864,2819.95732744192,4,930,17,0,0.0102688088116314,0.0102688088116314,0.0441046251728926,0.0441046251728926,0.81539118347297,0.372771572438375,2.2479507916156,0.950734776874609,2797.92437228864,0,0.377395880046088,"simulated","Megafauna","set_trees"
"119","ouwie_Afr_BM_21","OU1",-1307.32847809121,2620.65695618243,2620.67007810698,2637.19808392595,3,930,30,0,0.0139720331345485,0.0139720331345485,0.0432825479446179,0.0432825479446179,0.746391195677163,0.295382968684768,0.746391195677163,0.295382968684768,2620.67007810698,0,0.623190117610793,"simulated","Megafauna","set_trees"
"120","ouwie_Afr_BM_22","OU1",-1503.72931888923,3013.45863777847,3013.47175970302,3029.99976552199,3,940,32,0,0.0143728476488583,0.0143728476488583,0.0506453206086341,0.0506453206086341,1.2948401224593,0.284751526808572,1.2948401224593,0.284751526808572,3013.47175970302,0,0.551496651152599,"simulated","Megafauna","set_trees"
"121","ouwie_Afr_BM_23","OUM",-1444.02170629742,2896.04341259485,2896.06529443292,2918.09824958621,4,930,32,0,0.0159546112197748,0.0159546112197748,0.0568147507542203,0.0568147507542203,0.843082129610612,0.301231412875249,-0.453866010990961,0.602839216533912,2896.06529443292,0,0.506437228533641,"simulated","Megafauna","set_trees"
"122","ouwie_Afr_BM_24","OU1",-1415.2212474605,2836.44249492099,2836.45561684554,2852.98362266451,3,920,7.5,0,0.00650526932542007,0.00650526932542007,0.0391153595855412,0.0391153595855412,1.01512812628166,0.465564625721829,1.01512812628166,0.465564625721829,2836.45561684554,0,0.442749883745463,"simulated","Megafauna","set_trees"
"123","ouwie_Afr_BM_25","OU1",-1434.57259557085,2875.1451911417,2875.15831306625,2891.68631888522,3,940,32,0,0.0156971682717095,0.0156971682717095,0.0500876750411743,0.0500876750411743,0.649987473809962,0.265633293328174,0.649987473809962,0.265633293328174,2875.15831306625,0,0.565279218659886,"simulated","Megafauna","set_trees"
"124","ouwie_Afr_BM_26","OU1",-1398.43141910526,2802.86283821052,2802.87596013507,2819.40396595404,3,930,21,0,0.0117888325395085,0.0117888325395085,0.0449619977787409,0.0449619977787409,1.15562927705988,0.345376454295397,1.15562927705988,0.345376454295397,2802.87596013507,0,0.53201881637495,"simulated","Megafauna","set_trees"
"125","ouwie_Afr_BM_27","OUM",-1462.73276841815,2933.46553683629,2933.48741867436,2955.52037382765,4,930,21,0,0.0124799053983996,0.0124799053983996,0.0519826106926799,0.0519826106926799,0.710324518882779,0.353093483602618,2.33094821971493,0.906184461266872,2933.48741867436,0,0.446333394008806,"simulated","Megafauna","set_trees"
"126","ouwie_Afr_BM_28","OU1",-1425.63961815767,2857.27923631533,2857.29235823988,2873.82036405885,3,930,25,0,0.0127108880030231,0.0127108880030231,0.045137330337038,0.045137330337038,1.57499129749868,0.309365092792168,1.57499129749868,0.309365092792168,2857.29235823988,0,0.437476359010291,"simulated","Megafauna","set_trees"
"127","ouwie_Afr_BM_29","OU1",-1447.20062750367,2900.40125500733,2900.41437693188,2916.94238275085,3,930,27,0,0.0127539688562871,0.0127539688562871,0.0458968517111428,0.0458968517111428,1.23907873773771,0.317615840763788,1.23907873773771,0.317615840763788,2900.41437693188,0,0.62277231742867,"simulated","Megafauna","set_trees"
"128","ouwie_Afr_BM_3","OU1",-1310.1649368223,2626.32987364461,2626.34299556916,2642.87100138813,3,920,16,0,0.00981470670184071,0.00981470670184071,0.042069367680847,0.042069367680847,0.810235338665381,0.372794228684098,0.810235338665381,0.372794228684098,2626.34299556916,0,0.483540279668867,"simulated","Megafauna","set_trees"
"129","ouwie_Afr_BM_30","OUMV",-1398.55355339361,2807.10710678722,2807.13994750972,2834.67565302642,5,930,81,22,0.0262113027069195,0.0262113027069195,0.0551638695572009,0.0360519856154222,0.256262497722496,0.153563606423948,0.0751174931673182,0.326615925490455,2807.13994750972,0,0.302823029660424,"simulated","Megafauna","set_trees"
"130","ouwie_Afr_BM_31","OUM",-1273.84111030019,2555.68222060039,2555.70410243846,2577.73705759174,4,950,44,0,0.0187017948208786,0.0187017948208786,0.0410483173674215,0.0410483173674215,0.368948821178041,0.19506153137507,-0.277019063810815,0.419692405416474,2555.70410243846,0,0.324327859165501,"simulated","Megafauna","set_trees"
"131","ouwie_Afr_BM_32","OUM",-1311.92892823228,2631.85785646456,2631.87973830264,2653.91269345592,4,930,23,0,0.0126895483055109,0.0126895483055109,0.0449240987689552,0.0449240987689552,1.22282256735593,0.326948114109624,0.0580350056958408,0.777973042769697,2631.87973830264,0,0.398517360889608,"simulated","Megafauna","set_trees"
"132","ouwie_Afr_BM_33","OU1",-1349.79253480639,2705.58506961278,2705.59819153733,2722.1261973563,3,930,24,0,0.0124788015245562,0.0124788015245562,0.0455855155856341,0.0455855155856341,0.803853932611211,0.330426532836392,0.803853932611211,0.330426532836392,2705.59819153733,0,0.569489844113741,"simulated","Megafauna","set_trees"
"133","ouwie_Afr_BM_34","OUMVA",-1253.94620739503,2519.89241479007,2519.93841698065,2552.97467027711,6,890,47,23,0.0133583252807849,0.0104820189942234,0.0365835998973227,0.0520547405597609,1.25897057515657,0.314447439128768,0.920022057720622,0.81116648772065,2519.93841698065,0,0.71456442078673,"simulated","Megafauna","set_trees"
"134","ouwie_Afr_BM_35","OUMVA",-1399.50948654047,2811.01897308095,2811.06497527153,2844.10122856798,6,900,46,28,0.0194531908840238,0.0110694780303258,0.0535266973439004,0.151607466777727,1.39353519412923,0.240458831568689,2.04849358497099,1.41355882204776,2811.06497527153,0,0.448990142991631,"simulated","Megafauna","set_trees"
"135","ouwie_Afr_BM_36","OUM",-1352.3740296645,2712.748059329,2712.76994116708,2734.80289632036,4,930,23,0,0.0133314302675832,0.0133314302675832,0.0464533743271576,0.0464533743271576,0.715337834203216,0.337602556875459,-0.725306475326222,0.852068217799697,2712.76994116708,0,0.459132126336598,"simulated","Megafauna","set_trees"
